temp_c,humidity,wind_kmh,rain_prob,days_since_spray,stage_encoded,min_interval,growth_stage,label
25.2,61.8,3.1,7.3,20,9,14,Fruit Development-II,SPRAY
26.4,42.4,10.5,1.6,6,7,14,Fruit Set,SPRAY
27,58.5,7.7,10.4,17,10,14,Fruit Development-III,SPRAY
10.5,31.2,8.2,3.9,20,0,21,Delayed Dormancy,SPRAY
25.9,60.4,7.9,11.1,1,3,14,Pink Bud,SKIP
-3.9,59.2,12.1,7.2,20,14,21,Post-Harvest,SKIP
39.4,49.9,3,25.3,20,10,14,Fruit Development-III,SKIP
38,32.1,2,25.9,20,10,14,Fruit Development-III,SPRAY
17.8,32.3,5.6,19.1,20,1,14,Green Tip,SPRAY
13,62.9,6.7,1.4,2,3,14,Pink Bud,SKIP
14.2,35.1,5.6,4.3,17,7,14,Fruit Set,SPRAY
15,60.3,9.3,6.3,12,13,0,Harvest,SPRAY
16.8,46.5,1.2,12.2,5,11,14,Fruit Development-IV,SPRAY
23.3,42,13.2,11.5,10,6,14,Fruitlet,SPRAY
12.2,52.5,7.1,19.6,20,0,21,Delayed Dormancy,SPRAY
39.3,29.8,1.1,10,18,13,0,Harvest,SKIP
20.8,68.4,3.7,22.2,9,3,14,Pink Bud,SPRAY
-3.3,40.3,3.5,13.3,16,12,14,Pre-Harvest,SKIP
25.7,66.7,0.9,12.1,19,11,14,Fruit Development-IV,SPRAY
-0.9,27.6,2.6,16.7,20,15,21,Dormancy,SKIP
16.4,44,1.2,5.1,17,1,14,Green Tip,SPRAY
25.5,60.5,3.7,4.4,16,7,14,Fruit Set,SPRAY
38.7,34.3,4.7,8.5,14,12,14,Pre-Harvest,SKIP
13.8,54.8,5.2,21.5,0,15,21,Dormancy,SKIP
12.8,33.4,6.6,13.4,0,4,10,Flowering,SKIP
16.4,59.8,7,19.5,18,10,14,Fruit Development-III,SPRAY
15.9,37.2,7.6,17.7,19,4,10,Flowering,SPRAY
29.1,62.2,7.4,4.2,5,2,14,Tight Cluster,SPRAY
10.3,41.5,4.1,17.4,15,4,10,Flowering,SPRAY
39.3,66,11.5,2.4,19,7,14,Fruit Set,SKIP
21.9,35.2,6.7,11.4,9,9,14,Fruit Development-II,SPRAY
25.6,60.9,9.6,14.7,17,7,14,Fruit Set,SPRAY
28.1,51.7,10.3,13.9,5,0,21,Delayed Dormancy,SKIP
23.7,45.1,8.1,1.1,19,10,14,Fruit Development-III,SPRAY
-0.8,66.2,2.3,21.2,18,3,14,Pink Bud,SKIP
15.3,66.3,2.8,1.9,18,8,14,Fruit Development-I,SPRAY
21.5,44.1,10.2,19.2,20,11,14,Fruit Development-IV,SPRAY
39.7,44.5,3.6,22.8,20,15,21,Dormancy,SKIP
1.3,65.8,0.4,2.1,14,10,14,Fruit Development-III,SKIP
23.1,61.8,7.3,19.5,15,7,14,Fruit Set,SPRAY
-3,35,1.9,1.6,20,0,21,Delayed Dormancy,SKIP
29,46.4,10.9,3.8,16,1,14,Green Tip,SPRAY
28.5,32.6,7.9,17.1,11,0,21,Delayed Dormancy,SPRAY
1.7,23.2,9.6,12.7,16,3,14,Pink Bud,SPRAY
27.8,67.6,1.7,17.3,20,14,21,Post-Harvest,SPRAY
38.3,35.4,1.6,16.6,20,5,14,Petal Fall,SPRAY
12.8,69.3,10.5,6.1,6,1,14,Green Tip,SPRAY
11.7,46.2,1,13.6,16,8,14,Fruit Development-I,SPRAY
27,47.4,10.8,17.8,18,6,14,Fruitlet,SPRAY
11.3,33.4,4.9,13.2,20,4,10,Flowering,SPRAY
16.3,48.6,10,13.7,19,11,14,Fruit Development-IV,SPRAY
11.3,32.6,8.5,14.3,11,13,0,Harvest,SPRAY
26.7,40.1,11,7,17,5,14,Petal Fall,SPRAY
-3,65.7,3.3,26.5,20,10,14,Fruit Development-III,SKIP
25.9,38.6,0.2,20.1,15,10,14,Fruit Development-III,SPRAY
16.6,61.5,10.3,0.7,17,11,14,Fruit Development-IV,SPRAY
11.8,43.9,3,17.9,20,9,14,Fruit Development-II,SPRAY
-1.4,50.6,7.5,20.6,19,12,14,Pre-Harvest,SKIP
-1.6,69.5,9.9,6,20,2,14,Tight Cluster,SKIP
19,54.7,8.6,4,0,8,14,Fruit Development-I,SKIP
16.7,36,7.3,17.6,13,15,21,Dormancy,SPRAY
15.7,53.4,11.7,7,0,15,21,Dormancy,SKIP
29.8,47,3.2,7.1,16,11,14,Fruit Development-IV,SPRAY
26.2,53.2,9.7,19.7,17,6,14,Fruitlet,SPRAY
11.2,54.2,11.2,27.1,6,10,14,Fruit Development-III,SPRAY
-2.7,69.5,6.3,8.2,15,8,14,Fruit Development-I,SKIP
38.1,67,3.8,12.1,16,1,14,Green Tip,SPRAY
10.3,65.6,0.4,6.4,18,8,14,Fruit Development-I,SPRAY
39,71.4,13.6,18.5,20,15,21,Dormancy,SKIP
21.5,42.4,3.7,16.7,19,9,14,Fruit Development-II,SPRAY
10.5,45,7.2,16.1,20,14,21,Post-Harvest,SPRAY
24.2,65.1,4.5,22.7,2,9,14,Fruit Development-II,SKIP
0.7,66.7,6.1,24.5,20,0,21,Delayed Dormancy,SKIP
-0.8,45.9,3.1,13.9,20,11,14,Fruit Development-IV,SKIP
38.4,54.5,10,21.2,20,0,21,Delayed Dormancy,SPRAY
11.8,45.2,6.3,7.8,19,9,14,Fruit Development-II,SPRAY
23.1,31.1,2.1,5.1,20,11,14,Fruit Development-IV,SPRAY
29.8,41.6,2.6,18.9,7,8,14,Fruit Development-I,SPRAY
38.5,23.2,3.4,22.9,19,9,14,Fruit Development-II,SPRAY
19.2,34.1,0.8,13.1,20,0,21,Delayed Dormancy,SPRAY
-3.4,24.7,2.9,5.9,14,3,14,Pink Bud,SKIP
24.4,50.4,4.1,9.7,16,2,14,Tight Cluster,SPRAY
24.1,58,11,21.5,16,7,14,Fruit Set,SPRAY
19.6,55.3,0.6,23.6,0,14,21,Post-Harvest,SKIP
17.4,40.8,9.7,11.9,1,13,0,Harvest,SPRAY
38.3,64.3,5.3,26.8,14,10,14,Fruit Development-III,SKIP
23.7,42.5,1.3,10.1,20,14,21,Post-Harvest,SPRAY
38.2,40.9,13.5,19.9,18,10,14,Fruit Development-III,SPRAY
1.4,50.4,13.6,10.2,20,0,21,Delayed Dormancy,SKIP
39.5,52.1,2.7,26.7,17,3,14,Pink Bud,SKIP
26.8,62.3,9.6,17.6,6,1,14,Green Tip,SPRAY
-1.9,46.1,5.8,27.5,17,3,14,Pink Bud,SKIP
40,64.9,11.5,1.6,20,0,21,Delayed Dormancy,SKIP
21.7,36.4,6.4,7.4,3,0,21,Delayed Dormancy,SKIP
16.4,55.2,0.5,18.8,19,6,14,Fruitlet,SPRAY
25.4,34.8,7.4,7.5,8,11,14,Fruit Development-IV,SPRAY
26.4,34.1,0.2,15.7,20,0,21,Delayed Dormancy,SPRAY
29.6,59.4,4.1,7.3,20,15,21,Dormancy,SPRAY
-1.1,65.2,8.2,27.8,16,8,14,Fruit Development-I,SKIP
21.3,31.2,6.7,21.8,19,4,10,Flowering,SPRAY
39.4,26,9.7,11.1,14,5,14,Petal Fall,SKIP
0.4,72.5,2.2,16.5,16,12,14,Pre-Harvest,SKIP
23.8,45.1,7.1,0.7,8,5,14,Petal Fall,SPRAY
38.6,75.1,6.4,20.6,15,7,14,Fruit Set,SKIP
14.3,56.8,5.5,0.7,20,12,14,Pre-Harvest,SPRAY
20.6,59,0.1,15.5,18,9,14,Fruit Development-II,SPRAY
15.7,36.7,10.7,18.5,20,14,21,Post-Harvest,SPRAY
-2.9,27,8.6,13.6,19,3,14,Pink Bud,SKIP
26.3,46.1,2.4,5,4,4,10,Flowering,SPRAY
24.1,63.3,6.4,9,18,9,14,Fruit Development-II,SPRAY
21.3,64.3,0.1,13.1,18,2,14,Tight Cluster,SPRAY
39.7,27.8,10.3,13.7,16,1,14,Green Tip,SKIP
23.9,46.2,12.7,24.2,15,14,21,Post-Harvest,SPRAY
39.8,34.7,11.6,18.1,20,5,14,Petal Fall,SKIP
-0.3,70.8,13.6,8,15,13,0,Harvest,SKIP
39,31.5,11.7,25.3,18,8,14,Fruit Development-I,SKIP
23.1,52.4,12.9,15.8,5,15,21,Dormancy,SKIP
23.5,65.3,1.8,17.4,19,1,14,Green Tip,SPRAY
21.6,52.4,4.1,4.9,8,2,14,Tight Cluster,SPRAY
10.6,43.7,5.1,15.8,9,5,14,Petal Fall,SPRAY
25.4,39.1,9.5,9.8,6,2,14,Tight Cluster,SPRAY
-0.2,44.9,9.1,2,19,8,14,Fruit Development-I,SKIP
10.7,40.2,10.8,27.3,4,4,10,Flowering,SPRAY
-3.7,27.8,4.7,4.3,20,6,14,Fruitlet,SKIP
16.6,38.6,5.5,19.7,19,6,14,Fruitlet,SPRAY
19.3,53,11.6,4.7,7,6,14,Fruitlet,SPRAY
11.5,65.3,1.8,5.7,20,15,21,Dormancy,SPRAY
18.9,47.8,2.1,2.1,20,15,21,Dormancy,SPRAY
30.4,60.4,9.1,4.9,4,8,14,Fruit Development-I,SPRAY
25.8,67.5,1,11.7,18,11,14,Fruit Development-IV,SPRAY
16.1,30.8,10.5,20.3,3,10,14,Fruit Development-III,SKIP
9,49.6,7.4,17.8,6,9,14,Fruit Development-II,SPRAY
30.5,46.5,0.5,26,6,6,14,Fruitlet,SPRAY
38.6,47.1,7.9,14.2,18,7,14,Fruit Set,SKIP
12.5,51.4,13.3,21.1,6,2,14,Tight Cluster,SPRAY
18,39.4,13.8,2.4,3,3,14,Pink Bud,SKIP
26.7,31.1,12.6,16.6,4,7,14,Fruit Set,SPRAY
16.8,50.8,10.8,12.2,20,15,21,Dormancy,SPRAY
39.4,62.1,2.5,28,20,0,21,Delayed Dormancy,SKIP
17.3,59.9,5.7,9.1,18,7,14,Fruit Set,SPRAY
-3.8,73.2,5.2,0.3,8,13,0,Harvest,SKIP
12.5,45.2,5.1,9.7,7,9,14,Fruit Development-II,SPRAY
11.9,57.1,5.9,21.2,10,1,14,Green Tip,SPRAY
10.3,33,9.5,26.4,0,12,14,Pre-Harvest,SKIP
16.3,68.1,10.6,25.6,10,0,21,Delayed Dormancy,SPRAY
30.6,52.8,6.8,26.8,6,7,14,Fruit Set,SPRAY
11.7,60.4,0.5,22.7,7,8,14,Fruit Development-I,SPRAY
23.4,33,9.3,26.7,2,5,14,Petal Fall,SKIP
30,30.3,10.3,25.1,10,11,14,Fruit Development-IV,SPRAY
-1.9,37.6,0,8.7,20,4,10,Flowering,SKIP
-2.1,33.3,5.4,18.5,18,6,14,Fruitlet,SKIP
15.6,45.7,9.5,13.7,1,0,21,Delayed Dormancy,SKIP
29.3,45.6,12.7,13.2,5,10,14,Fruit Development-III,SPRAY
27.7,55.9,7.3,14.8,20,0,21,Delayed Dormancy,SPRAY
26.6,45.3,7.4,5,20,15,21,Dormancy,SPRAY
29.6,67.5,4.7,1.8,9,15,21,Dormancy,SPRAY
-0.2,44.8,1.3,26.7,18,8,14,Fruit Development-I,SKIP
38.7,53.3,7.8,12.5,18,3,14,Pink Bud,SKIP
25.3,54.7,12.7,0.7,8,6,14,Fruitlet,SPRAY
27,45.3,4.6,1.3,4,12,14,Pre-Harvest,SPRAY
23,69.9,10.4,5.5,19,11,14,Fruit Development-IV,SPRAY
27.6,53.2,1.9,9.5,11,4,10,Flowering,SPRAY
11.6,60.5,1.7,23.5,0,13,0,Harvest,SPRAY
-1.6,68.7,3.2,25.2,16,6,14,Fruitlet,SKIP
38.9,55.5,9.7,24.4,20,0,21,Delayed Dormancy,SKIP
1.2,56.1,13.7,8.2,20,0,21,Delayed Dormancy,SKIP
38.9,34.7,10.8,25.9,16,9,14,Fruit Development-II,SKIP
-3.4,30,3.7,6.4,20,12,14,Pre-Harvest,SKIP
10.7,56.7,0.6,11.5,5,1,14,Green Tip,SPRAY
39.9,33.1,11.3,23.4,20,14,21,Post-Harvest,SKIP
26.3,39.2,7.9,18.3,6,7,14,Fruit Set,SPRAY
20.8,31.4,2.4,5.6,7,5,14,Petal Fall,SPRAY
16.7,53.7,3.4,21.7,9,3,14,Pink Bud,SPRAY
13.4,46.8,4,12.5,8,5,14,Petal Fall,SPRAY
-0.8,77.5,5.8,26.1,20,15,21,Dormancy,SKIP
39.3,56.7,11.5,26.3,20,0,21,Delayed Dormancy,SKIP
10.3,46.5,9.4,13.5,19,10,14,Fruit Development-III,SPRAY
17.9,61.2,10.4,26,1,9,14,Fruit Development-II,SKIP
26.1,36.6,3.2,8.2,20,14,21,Post-Harvest,SPRAY
38.8,56.4,11.3,18.4,19,7,14,Fruit Set,SKIP
38.7,55,1.7,3.7,20,14,21,Post-Harvest,SKIP
28.5,51.5,6.9,15.1,17,10,14,Fruit Development-III,SPRAY
29.7,41.9,5.9,5.3,19,13,0,Harvest,SPRAY
-1.3,60.6,0.3,18.3,20,0,21,Delayed Dormancy,SKIP
38.8,64.1,11.9,11.5,20,15,21,Dormancy,SKIP
39.4,38.2,8.5,11.3,16,6,14,Fruitlet,SKIP
28.1,56.1,9.3,15.4,20,14,21,Post-Harvest,SPRAY
38.6,44,6,11.7,20,0,21,Delayed Dormancy,SKIP
15.2,69.2,6.4,4.9,4,1,14,Green Tip,SPRAY
18,30.9,6.9,9.5,15,11,14,Fruit Development-IV,SPRAY
15,42.4,13.5,16.7,4,7,14,Fruit Set,SPRAY
22.7,63,10.1,5.5,18,9,14,Fruit Development-II,SPRAY
38.2,24.8,7.6,17.5,19,8,14,Fruit Development-I,SPRAY
-2.6,52.6,1.5,19.2,20,7,14,Fruit Set,SKIP
11.5,45.5,7,11.5,16,6,14,Fruitlet,SPRAY
29.6,32.4,13.4,8.3,6,2,14,Tight Cluster,SPRAY
20.9,31.6,5.1,17.7,15,5,14,Petal Fall,SPRAY
20.8,41.6,9.2,4.3,16,5,14,Petal Fall,SPRAY
12.8,61.5,11.9,0.1,4,0,21,Delayed Dormancy,SKIP
28.8,68.6,11.9,24.4,6,3,14,Pink Bud,SPRAY
27.6,44.1,7.1,1.4,18,3,14,Pink Bud,SPRAY
22.4,67.8,8,13.9,16,2,14,Tight Cluster,SPRAY
30.5,43.8,9.6,24,3,2,14,Tight Cluster,SKIP
19.8,41.6,0.3,11.4,3,4,10,Flowering,SPRAY
26.4,45.1,6.1,25.4,3,9,14,Fruit Development-II,SKIP
-3.4,57.4,13.6,20.8,20,14,21,Post-Harvest,SKIP
15,57.5,1.6,12.2,17,11,14,Fruit Development-IV,SPRAY
23.7,34.8,6.4,1.3,8,9,14,Fruit Development-II,SPRAY
15.3,37.1,12.8,21.9,4,7,14,Fruit Set,SPRAY
20.8,45.5,0.2,5.3,5,11,14,Fruit Development-IV,SPRAY
39.7,44.4,11.3,2.8,19,7,14,Fruit Set,SKIP
15.9,61,9.5,12.5,20,3,14,Pink Bud,SPRAY
23.5,35.4,5.2,3,18,8,14,Fruit Development-I,SPRAY
27.2,40.5,1.1,13.6,18,5,14,Petal Fall,SPRAY
-0.5,51.5,13,6.7,17,10,14,Fruit Development-III,SKIP
25.9,39.5,8.2,19.7,1,13,0,Harvest,SPRAY
11.1,35.6,8.5,5.1,16,10,14,Fruit Development-III,SPRAY
19.7,38.3,9.8,4.2,13,0,21,Delayed Dormancy,SPRAY
22.2,60.3,13.7,24.5,9,2,14,Tight Cluster,SPRAY
-1,59.1,2.6,16.7,18,9,14,Fruit Development-II,SKIP
27.5,69.2,6.9,5.2,0,12,14,Pre-Harvest,SKIP
20.1,62.8,9.8,3,20,14,21,Post-Harvest,SPRAY
11,37,3.9,8.9,20,15,21,Dormancy,SPRAY
15.7,34.7,7.7,8.2,17,9,14,Fruit Development-II,SPRAY
27.2,58.6,4.2,15.3,18,2,14,Tight Cluster,SPRAY
18.1,42.7,10.2,25.3,7,9,14,Fruit Development-II,SPRAY
38.3,75.6,8.7,15.1,20,0,21,Delayed Dormancy,SPRAY
14.3,64.7,1.5,14.6,3,7,14,Fruit Set,SKIP
13.1,34,2.8,19.9,15,6,14,Fruitlet,SPRAY
15.4,55.6,8,20.8,15,3,14,Pink Bud,SPRAY
22.7,60,9,21.8,17,11,14,Fruit Development-IV,SPRAY
38.1,63,6.8,26.9,20,14,21,Post-Harvest,SPRAY
-2.6,58.7,4.5,26.1,20,0,21,Delayed Dormancy,SKIP
25.6,65.9,8.3,12.7,9,12,14,Pre-Harvest,SPRAY
28.1,30.1,2.1,14.1,15,11,14,Fruit Development-IV,SPRAY
18.8,55.8,8.2,22.1,1,7,14,Fruit Set,SKIP
21.6,59.8,3.7,10.6,20,0,21,Delayed Dormancy,SPRAY
-5,53.5,8.4,8.5,20,6,14,Fruitlet,SKIP
39.4,30.1,8.7,7.5,15,9,14,Fruit Development-II,SKIP
15,47,2.9,18.5,17,12,14,Pre-Harvest,SPRAY
24.9,37.5,10.9,3.6,18,11,14,Fruit Development-IV,SPRAY
13.6,58.5,5.8,1.6,8,0,21,Delayed Dormancy,SPRAY
19.2,56.8,3,21.3,15,2,14,Tight Cluster,SPRAY
38.5,57,3.7,1,3,13,0,Harvest,SPRAY
19.9,50,0.8,3.2,18,11,14,Fruit Development-IV,SPRAY
20.9,69.5,3.5,15.9,13,4,10,Flowering,SPRAY
-3.2,52,9.9,17.5,20,1,14,Green Tip,SKIP
38,69.6,12.8,16.5,10,13,0,Harvest,SPRAY
22.1,68.8,0.6,10.9,6,6,14,Fruitlet,SPRAY
23.6,32.1,2.4,9.2,19,1,14,Green Tip,SPRAY
25.8,63.2,4.9,27.3,5,5,14,Petal Fall,SPRAY
-4.5,61.9,8.3,21,19,4,10,Flowering,SKIP
11,30.1,0,17.8,0,0,21,Delayed Dormancy,SKIP
9.4,65.2,3.7,7.4,9,12,14,Pre-Harvest,SPRAY
15.4,56.9,12.5,11.2,1,1,14,Green Tip,SKIP
9.4,36.3,13.1,4.6,7,8,14,Fruit Development-I,SPRAY
39.5,22.7,0.3,26.5,17,5,14,Petal Fall,SKIP
-0.8,79.9,4.1,14.9,14,8,14,Fruit Development-I,SKIP
24.6,55.5,3.2,26.9,4,2,14,Tight Cluster,SPRAY
20.6,54.1,9,7,4,10,14,Fruit Development-III,SPRAY
39,66,8.3,8.6,19,2,14,Tight Cluster,SKIP
12.4,46.5,7.2,5.7,10,1,14,Green Tip,SPRAY
27.7,48.1,7.2,0.1,16,3,14,Pink Bud,SPRAY
27.1,40.5,0.4,5.7,17,5,14,Petal Fall,SPRAY
25,48.7,10.8,24.5,5,0,21,Delayed Dormancy,SKIP
-1.4,52.4,6.3,5.6,20,0,21,Delayed Dormancy,SKIP
10.9,65.6,1.7,24.7,5,14,21,Post-Harvest,SKIP
40,46.4,13.8,12.8,17,5,14,Petal Fall,SKIP
14.5,47.7,2.8,5.9,17,6,14,Fruitlet,SPRAY
13.3,46,4.1,9.8,0,9,14,Fruit Development-II,SKIP
23.7,44.3,8,23.9,7,2,14,Tight Cluster,SPRAY
24.1,49.2,4,11.7,20,15,21,Dormancy,SPRAY
15.5,54.6,12.1,21.2,2,0,21,Delayed Dormancy,SKIP
14.3,36,6.5,11.1,19,3,14,Pink Bud,SPRAY
25.6,68,7.5,8.1,17,1,14,Green Tip,SPRAY
12.4,69.4,2.9,7.3,20,6,14,Fruitlet,SPRAY
10.1,53.3,0.4,2.6,20,15,21,Dormancy,SPRAY
17.2,37.2,8.5,21.2,20,10,14,Fruit Development-III,SPRAY
23.7,52.8,2.3,15.8,15,10,14,Fruit Development-III,SPRAY
13.5,38,1.4,0,8,3,14,Pink Bud,SPRAY
29.1,43.3,7.1,27.3,8,11,14,Fruit Development-IV,SPRAY
27.2,43,7.2,5.6,5,4,10,Flowering,SPRAY
14.3,48.9,8.3,3.4,17,1,14,Green Tip,SPRAY
10,68.7,5.7,7.9,20,12,14,Pre-Harvest,SPRAY
15.3,43,4.5,24.8,9,3,14,Pink Bud,SPRAY
22.2,56.5,1.3,3.2,20,14,21,Post-Harvest,SPRAY
22,60,10.2,3,20,5,14,Petal Fall,SPRAY
17.1,54.6,12.6,20.4,8,0,21,Delayed Dormancy,SPRAY
24,49.6,5.1,21,20,15,21,Dormancy,SPRAY
23.1,39.8,2.9,0.7,20,12,14,Pre-Harvest,SPRAY
12.3,32.6,4.7,18.3,16,7,14,Fruit Set,SPRAY
-0.5,77.9,5.2,18.6,18,2,14,Tight Cluster,SKIP
27.1,57.6,8.6,13.6,18,2,14,Tight Cluster,SPRAY
38.4,50.4,13.2,12.4,20,14,21,Post-Harvest,SPRAY
39.9,28.5,13.4,10.3,18,3,14,Pink Bud,SKIP
-2.9,63.4,4.2,22.3,18,12,14,Pre-Harvest,SKIP
20.4,30.9,7.1,10.1,20,15,21,Dormancy,SPRAY
39.5,30.2,4.3,6.5,18,1,14,Green Tip,SKIP
20.5,46.3,7.4,20.7,14,14,21,Post-Harvest,SPRAY
39.2,78.3,10.4,10.5,15,7,14,Fruit Set,SKIP
-2.7,67.5,3.9,21.5,19,3,14,Pink Bud,SKIP
-0.8,63.4,8.4,20.1,17,11,14,Fruit Development-IV,SKIP
11.1,39.5,1.8,2.6,20,14,21,Post-Harvest,SPRAY
39.9,74.8,7.9,20.5,17,5,14,Petal Fall,SKIP
39,79.1,9.7,13.2,20,9,14,Fruit Development-II,SKIP
28.5,58.5,4.6,8.7,12,13,0,Harvest,SPRAY
38.3,59.7,9.1,27.7,16,1,14,Green Tip,SPRAY
25.2,40.6,5.4,19.1,16,9,14,Fruit Development-II,SPRAY
9.7,46.2,10.5,20.5,2,2,14,Tight Cluster,SKIP
13,45.6,7.3,10.7,8,3,14,Pink Bud,SPRAY
22.4,52.4,2.6,4.9,20,0,21,Delayed Dormancy,SPRAY
14.3,48.9,4.9,3.9,19,8,14,Fruit Development-I,SPRAY
18.4,51.9,1.9,21.1,19,12,14,Pre-Harvest,SPRAY
20.2,38.5,9.9,14.5,20,15,21,Dormancy,SPRAY
11.6,58.4,7.5,27.3,2,4,10,Flowering,SKIP
29.7,53.2,13.2,16.7,6,11,14,Fruit Development-IV,SPRAY
11,59.3,11.2,16.1,7,15,21,Dormancy,SPRAY
19.7,46.4,6.3,3.1,20,5,14,Petal Fall,SPRAY
11.9,67.9,8.3,20.3,2,4,10,Flowering,SKIP
29.5,43.9,1.7,15.6,9,1,14,Green Tip,SPRAY
30.3,34.4,3.1,13,4,3,14,Pink Bud,SPRAY
18.6,30.4,3,5,20,12,14,Pre-Harvest,SPRAY
39.6,71.4,9.3,10.9,20,2,14,Tight Cluster,SKIP
18.4,69.4,12,7.6,17,14,21,Post-Harvest,SPRAY
17.5,40.3,13.5,0.4,3,14,21,Post-Harvest,SKIP
18.7,41.8,2.6,18.6,20,0,21,Delayed Dormancy,SPRAY
38.8,36.9,6.2,22.9,19,1,14,Green Tip,SKIP
38.1,58.8,2.2,21.2,15,11,14,Fruit Development-IV,SPRAY
39.9,42.3,3,17.8,20,15,21,Dormancy,SKIP
13.5,63.3,8.6,25.5,1,8,14,Fruit Development-I,SKIP
39.3,54.2,8.5,9,19,7,14,Fruit Set,SKIP
12.2,42.7,10.6,5.9,0,4,10,Flowering,SKIP
15.2,35.5,5.4,5.5,3,9,14,Fruit Development-II,SKIP
14.3,69.8,13,3.3,7,1,14,Green Tip,SPRAY
-0.1,55.5,7.9,11,16,6,14,Fruitlet,SKIP
-3.4,46.7,13.6,9,20,0,21,Delayed Dormancy,SKIP
17,43.8,4.6,5.1,1,5,14,Petal Fall,SKIP
11.1,36,8.3,13.1,20,15,21,Dormancy,SPRAY
25.9,36.3,1.1,8.5,18,6,14,Fruitlet,SPRAY
21.6,36.8,10.3,7.2,19,11,14,Fruit Development-IV,SPRAY
20,44.3,11.9,15.3,1,13,0,Harvest,SPRAY
15.9,61.1,5,23.2,8,6,14,Fruitlet,SPRAY
39.7,55.5,1.2,20.5,15,13,0,Harvest,SKIP
19.7,62.5,9,23.6,1,7,14,Fruit Set,SKIP
15.5,62.6,3.3,8.9,9,1,14,Green Tip,SPRAY
26,68.9,7.4,7.5,20,15,21,Dormancy,SPRAY
20.8,61.2,9.1,21.7,20,15,21,Dormancy,SPRAY
39.4,60.1,3,4.3,18,8,14,Fruit Development-I,SKIP
17.3,66.8,13.7,24.7,9,8,14,Fruit Development-I,SPRAY
15.1,53.8,2,8.3,2,8,14,Fruit Development-I,SKIP
39.2,40.4,7.4,17.2,17,3,14,Pink Bud,SKIP
15.4,63.1,9.6,14.8,20,14,21,Post-Harvest,SPRAY
-1.5,75.4,1.7,3.8,15,5,14,Petal Fall,SKIP
21.4,50.1,9,3.9,16,1,14,Green Tip,SPRAY
16.9,70,6.2,16,10,8,14,Fruit Development-I,SPRAY
13.6,33.6,10.8,13,8,2,14,Tight Cluster,SPRAY
-2.5,72.8,0.7,10.4,16,11,14,Fruit Development-IV,SKIP
20.7,37.7,2.1,18.8,16,3,14,Pink Bud,SPRAY
-0.3,60.6,2.2,27.9,18,11,14,Fruit Development-IV,SKIP
39.6,49.7,3.1,2.2,18,5,14,Petal Fall,SKIP
40,37.3,6.3,1.5,16,1,14,Green Tip,SKIP
22.7,66.5,3.1,3,0,6,14,Fruitlet,SKIP
23.5,40.4,9.2,10.2,20,0,21,Delayed Dormancy,SPRAY
18.9,52.6,10.7,13.5,4,14,21,Post-Harvest,SKIP
12.7,49.1,5.7,7.2,7,9,14,Fruit Development-II,SPRAY
39.3,74.4,6.7,5.1,16,10,14,Fruit Development-III,SKIP
11.4,51.2,7.6,11.3,7,7,14,Fruit Set,SPRAY
26.9,65.8,9.9,14.9,16,8,14,Fruit Development-I,SPRAY
1.3,63.4,10.2,17.4,20,10,14,Fruit Development-III,SKIP
17.3,62.6,0.5,15.8,20,15,21,Dormancy,SPRAY
11.3,42.5,4.5,17.4,15,2,14,Tight Cluster,SPRAY
27.3,56.3,1,1.6,13,15,21,Dormancy,SPRAY
17.8,61.2,2.4,15.6,20,15,21,Dormancy,SPRAY
19.1,63.3,9.7,16.5,20,1,14,Green Tip,SPRAY
38.5,55.5,7.7,13.3,20,15,21,Dormancy,SKIP
29.5,62.1,8.7,9.8,20,15,21,Dormancy,SPRAY
11.7,30.6,4.4,13.4,20,15,21,Dormancy,SPRAY
21.9,48.5,0.7,4.7,20,15,21,Dormancy,SPRAY
20.9,45.1,0,20,16,12,14,Pre-Harvest,SPRAY
-4.6,75.2,10.5,3.7,20,14,21,Post-Harvest,SKIP
-1.5,29.2,2.2,11.2,19,10,14,Fruit Development-III,SKIP
29.1,46.7,12.1,21.2,1,13,0,Harvest,SPRAY
10.7,44.6,6.4,27.2,1,12,14,Pre-Harvest,SKIP
39.8,22.3,10.9,10.5,18,3,14,Pink Bud,SKIP
27.8,41.8,0.2,3.9,7,1,14,Green Tip,SPRAY
23.5,43.4,6.2,3.2,20,7,14,Fruit Set,SPRAY
19.2,39.1,6.6,19,18,9,14,Fruit Development-II,SPRAY
39.6,73.3,3.9,5.6,19,7,14,Fruit Set,SKIP
22.4,34.7,10.7,23.4,7,3,14,Pink Bud,SPRAY
24.8,34.7,4.9,2.7,16,3,14,Pink Bud,SPRAY
38.6,73.2,6.7,12.8,14,10,14,Fruit Development-III,SKIP
13.7,65.8,9.4,19.1,1,7,14,Fruit Set,SKIP
-2.4,79.8,7.7,27,19,11,14,Fruit Development-IV,SKIP
11.7,45.3,7,11.9,17,7,14,Fruit Set,SPRAY
27.6,52.1,7.6,0.2,19,12,14,Pre-Harvest,SPRAY
20.1,53,2.4,18.5,20,15,21,Dormancy,SPRAY
22.5,36.7,1.5,22.3,6,2,14,Tight Cluster,SPRAY
19.7,49.6,0.9,1.8,20,13,0,Harvest,SPRAY
18.1,55.4,7.1,9.1,9,15,21,Dormancy,SPRAY
23.5,34.2,1.8,9.2,10,15,21,Dormancy,SPRAY
-4.5,40.4,3.3,22.4,20,8,14,Fruit Development-I,SKIP
